x,y,bc1,bc2,bc3
0.28125,0.21650635094610965,0.59375,0.15625000000000003,0.25
0.328125,0.18944305707784595,0.5625,0.21875000000000003,0.21875
0.15625,0.21650635094610965,0.7187500000000001,0.03125000000000001,0.25
0.171875,0.13531646934131852,0.7500000000000001,0.09375000000000001,0.15625
0.171875,0.18944305707784595,0.7187500000000001,0.0625,0.21874999999999997
0.28125,0.10825317547305482,0.6562500000000001,0.21875,0.125
0.265625,0.18944305707784595,0.625,0.15625,0.21874999999999997
0.203125,0.13531646934131852,0.71875,0.12500000000000003,0.15625
0.265625,0.13531646934131852,0.6562500000000001,0.18750000000000003,0.15625
0.96875,0.0,0.03125,0.96875,0.0001
0.953125,0.08118988160479113,0.0001,0.90625,0.09375000000000001
0.953125,0.027063293868263706,0.03125000000000001,0.9375000000000001,0.03125
0.890625,0.18944305707784595,0.0001,0.78125,0.21875
0.875,0.16237976320958225,0.031249999999999993,0.78125,0.18750000000000003
0.84375,0.0,0.15625,0.8437499999999999,0.0001
0.796875,0.027063293868263706,0.18750000000000003,0.78125,0.03125
0.921875,0.08118988160479113,0.031249999999999993,0.8749999999999999,0.09375000000000001
0.84375,0.10825317547305482,0.09375000000000001,0.78125,0.125
0.859375,0.027063293868263706,0.12500000000000003,0.8437499999999999,0.03125
0.890625,0.08118988160479113,0.0625,0.8437500000000001,0.09375000000000001
0.765625,0.4059494080239556,0.0001,0.53125,0.46875000000000006
0.75,0.3788861141556919,0.031249999999999993,0.53125,0.4375
0.671875,0.24356964481437335,0.18749999999999997,0.53125,0.28124999999999994
0.828125,0.2976962325509008,0.0001,0.6562500000000001,0.34375
0.828125,0.24356964481437335,0.03125000000000001,0.6875,0.28125
0.71875,0.3247595264191645,0.09374999999999997,0.53125,0.37500000000000006
0.734375,0.24356964481437335,0.125,0.59375,0.28124999999999994
0.796875,0.2976962325509008,0.03125000000000001,0.6250000000000001,0.34375
0.734375,0.2976962325509008,0.09375000000000001,0.5625,0.34375
0.59375,0.0,0.40625,0.59375,0.0001
0.546875,0.027063293868263706,0.43750000000000006,0.53125,0.03125
0.71875,0.0,0.28125,0.71875,0.0001
0.703125,0.027063293868263706,0.28125,0.6875000000000001,0.03125
0.625,0.16237976320958225,0.28125,0.53125,0.18750000000000003
0.609375,0.027063293868263706,0.37500000000000006,0.59375,0.03125
0.671875,0.08118988160479113,0.28125,0.625,0.09375000000000001
0.59375,0.10825317547305482,0.34375,0.53125,0.125
0.625,0.05412658773652741,0.34374999999999994,0.5937499999999999,0.0625
0.859375,0.18944305707784595,0.03125000000000001,0.7500000000000001,0.21875
0.78125,0.21650635094610965,0.09375000000000001,0.6562500000000001,0.25
0.828125,0.18944305707784595,0.0625,0.7187500000000001,0.21874999999999997
0.65625,0.21650635094610965,0.21875000000000003,0.53125,0.25
0.671875,0.13531646934131852,0.25000000000000006,0.59375,0.15625
0.671875,0.18944305707784595,0.21875000000000003,0.5625,0.21875
0.734375,0.027063293868263706,0.25,0.7187500000000001,0.03125
0.796875,0.08118988160479113,0.15625,0.7499999999999999,0.09375000000000001
0.75,0.05412658773652741,0.21874999999999997,0.71875,0.0625
0.765625,0.18944305707784595,0.12500000000000003,0.6562499999999999,0.21875
0.703125,0.13531646934131852,0.21875000000000003,0.6250000000000001,0.15625
0.78125,0.10825317547305482,0.15625,0.71875,0.125
0.75,0.16237976320958225,0.15625,0.6562500000000001,0.18750000000000003
0.515625,0.8389621099161749,0.0001,0.03124999999999998,0.96875
0.453125,0.7848355221796475,0.09375000000000001,0.0001,0.90625
0.5,0.8118988160479113,0.03124999999999996,0.03124999999999996,0.9375000000000001
0.390625,0.6765823467065927,0.21874999999999997,0.0001,0.78125
0.421875,0.6765823467065927,0.18749999999999997,0.031249999999999993,0.78125
0.578125,0.7307089344431201,0.0001,0.15624999999999997,0.8437500000000001
0.578125,0.6765823467065927,0.031249999999999993,0.18749999999999997,0.78125
0.46875,0.7577722283113838,0.09374999999999997,0.03124999999999999,0.875
0.484375,0.6765823467065927,0.125,0.09374999999999997,0.78125
0.546875,0.7307089344431201,0.03124999999999996,0.12499999999999997,0.8437500000000001
0.484375,0.7307089344431201,0.09374999999999996,0.062499999999999965,0.8437500000000001
0.265625,0.46007599576048297,0.46875,0.0001,0.53125
0.296875,0.46007599576048297,0.43750000000000006,0.03125000000000002,0.53125
0.453125,0.46007599576048297,0.28125,0.18750000000000003,0.53125
0.328125,0.5683291712335379,0.34374999999999994,0.0001,0.6562500000000001
0.375,0.5953924651018015,0.28124999999999994,0.031249999999999993,0.6875
0.359375,0.46007599576048297,0.37500000000000006,0.09375000000000003,0.53125
0.421875,0.5142025834970104,0.28125,0.12499999999999999,0.59375
0.34375,0.5412658773652741,0.34375,0.03125000000000002,0.625
0.375,0.4871392896287467,0.34375,0.09375000000000001,0.5624999999999999
0.703125,0.5142025834970104,0.0001,0.40625,0.59375
0.703125,0.46007599576048297,0.03125000000000002,0.43750000000000006,0.53125
0.640625,0.6224557589700652,0.0001,0.28125,0.71875
0.625,0.5953924651018015,0.031249999999999993,0.28124999999999994,0.6875
0.546875,0.46007599576048297,0.18750000000000003,0.28125,0.53125
0.671875,0.5142025834970104,0.031249999999999993,0.37499999999999994,0.59375
0.59375,0.5412658773652741,0.09375000000000001,0.28125,0.625
0.609375,0.46007599576048297,0.12500000000000003,0.34375,0.53125
0.640625,0.5142025834970104,0.062499999999999986,0.34375,0.59375
0.40625,0.649519052838329,0.21874999999999997,0.03124999999999996,0.7500000000000001
0.421875,0.5683291712335379,0.24999999999999997,0.09374999999999997,0.6562500000000001
0.421875,0.6224557589700652,0.21875,0.06250000000000001,0.71875
0.484375,0.46007599576048297,0.25000000000000006,0.21875,0.53125
0.546875,0.5142025834970104,0.15625,0.25,0.59375
0.5,0.4871392896287467,0.21875,0.21875,0.5625
0.609375,0.6224557589700652,0.03125000000000001,0.25,0.71875
0.53125,0.649519052838329,0.09374999999999997,0.15624999999999997,0.7500000000000001
0.578125,0.6224557589700652,0.06250000000000001,0.21875,0.71875
0.453125,0.5683291712335379,0.21874999999999997,0.12499999999999997,0.6562500000000001
0.53125,0.5412658773652741,0.15625000000000003,0.21875,0.625
0.515625,0.6224557589700652,0.12500000000000003,0.15625000000000003,0.71875
0.484375,0.5683291712335379,0.18749999999999997,0.15624999999999997,0.6562500000000001
0.484375,0.027063293868263706,0.5,0.46875000000000006,0.03125
0.546875,0.08118988160479113,0.40625,0.5,0.09375000000000001
0.5,0.05412658773652741,0.46875,0.46875,0.0625
0.609375,0.18944305707784595,0.28125,0.5,0.21875
0.578125,0.18944305707784595,0.3125,0.46875000000000006,0.21875
0.421875,0.13531646934131852,0.5000000000000001,0.34375,0.15625
0.421875,0.18944305707784595,0.46875000000000006,0.3125,0.21875
0.53125,0.10825317547305482,0.40625000000000006,0.46875,0.125
0.515625,0.18944305707784595,0.37500000000000006,0.40625,0.21875
0.453125,0.13531646934131852,0.46875,0.3750000000000001,0.15625
0.515625,0.13531646934131852,0.40625,0.43750000000000006,0.15625
0.734375,0.4059494080239556,0.031249999999999976,0.5,0.46875000000000006
0.65625,0.4330127018922193,0.09375000000000001,0.40625,0.5
0.703125,0.4059494080239556,0.062499999999999986,0.46875000000000006,0.46875000000000006
0.53125,0.4330127018922193,0.21874999999999997,0.28125,0.5
0.546875,0.4059494080239556,0.21874999999999997,0.3125,0.46875000000000006
0.671875,0.2976962325509008,0.15625000000000003,0.5000000000000001,0.34375
0.625,0.27063293868263705,0.21875000000000003,0.46875,0.3125
0.640625,0.4059494080239556,0.12499999999999997,0.40625,0.46875000000000006
0.578125,0.3518228202874282,0.21874999999999997,0.37500000000000006,0.40625
0.65625,0.3247595264191645,0.15625,0.46875,0.37500000000000006
0.625,0.3788861141556919,0.15625,0.40625,0.4375
0.28125,0.4330127018922193,0.46875,0.031249999999999993,0.5
0.296875,0.3518228202874282,0.5,0.09375000000000001,0.40625
0.296875,0.4059494080239556,0.46875000000000006,0.062499999999999986,0.46875000000000006
0.359375,0.24356964481437335,0.49999999999999994,0.21874999999999997,0.28124999999999994
0.375,0.27063293868263705,0.46875,0.21875000000000003,0.3125
0.40625,0.4330127018922193,0.34375,0.15625,0.5
0.453125,0.4059494080239556,0.3125,0.21874999999999997,0.46875000000000006
0.328125,0.3518228202874282,0.46875000000000006,0.12500000000000003,0.40625
0.40625,0.3247595264191645,0.40625,0.21874999999999997,0.37500000000000006
0.390625,0.4059494080239556,0.37500000000000006,0.15625,0.46875000000000006
0.359375,0.3518228202874282,0.43749999999999994,0.15625,0.40625
0.59375,0.21650635094610965,0.28125,0.46875000000000006,0.25
0.578125,0.2976962325509008,0.25000000000000006,0.40625,0.34375
0.578125,0.24356964481437335,0.28125,0.43749999999999994,0.28124999999999994
0.515625,0.4059494080239556,0.24999999999999997,0.28125,0.46875000000000006
0.453125,0.3518228202874282,0.34374999999999994,0.25,0.40625
0.5,0.3788861141556919,0.28125,0.28125,0.4375
0.390625,0.24356964481437335,0.46875,0.25,0.28124999999999994
0.46875,0.21650635094610965,0.40625000000000006,0.34375,0.25
0.421875,0.24356964481437335,0.43749999999999994,0.28125,0.28124999999999994
0.546875,0.2976962325509008,0.28125,0.37500000000000006,0.34375
0.46875,0.3247595264191645,0.34375,0.28124999999999994,0.37500000000000006
0.484375,0.24356964481437335,0.37499999999999994,0.34375,0.28124999999999994
0.515625,0.2976962325509008,0.31250000000000006,0.34375,0.34375
0.015625,0.0,0.984375,0.015625,0.0001
0.0234375,0.04059494080239556,0.953125,0.0001,0.04687500000000001
0.0390625,0.013531646934131853,0.9531249999999999,0.031249999999999997,0.015625
0.078125,0.0,0.921875,0.078125,0.0001
0.09375,0.027063293868263706,0.8906250000000001,0.07812500000000001,0.03125
0.0546875,0.09472152853892297,0.890625,0.0001,0.109375
0.0546875,0.06765823467065926,0.9062500000000001,0.015625,0.078125
0.0703125,0.013531646934131853,0.921875,0.0625,0.015625
0.078125,0.05412658773652741,0.890625,0.046874999999999986,0.0625
0.0390625,0.04059494080239556,0.9375,0.015624999999999997,0.04687500000000001
0.0703125,0.04059494080239556,0.90625,0.04687499999999999,0.04687500000000001
0.203125,0.0,0.7968749999999999,0.203125,0.0001
0.21875,0.027063293868263706,0.765625,0.203125,0.03125
0.1796875,0.06765823467065926,0.78125,0.140625,0.078125
0.140625,0.0,0.859375,0.140625,0.0001
0.1640625,0.013531646934131853,0.8281249999999999,0.15625,0.015625
0.203125,0.05412658773652741,0.765625,0.17187499999999997,0.0625
0.1640625,0.04059494080239556,0.8125,0.140625,0.04687500000000001
0.1953125,0.013531646934131853,0.7968749999999999,0.18749999999999997,0.015625
0.1796875,0.04059494080239556,0.7968750000000001,0.15625,0.04687500000000001
0.1171875,0.2029747040119778,0.765625,0.0001,0.23437500000000003
0.1171875,0.1759114101437141,0.78125,0.015624999999999997,0.203125
0.0859375,0.1488481162754504,0.828125,0.0001,0.171875
0.1015625,0.12178482240718667,0.828125,0.03125000000000001,0.140625
0.15625,0.13531646934131852,0.765625,0.07812500000000001,0.15625
0.1015625,0.1488481162754504,0.8125,0.01562500000000001,0.171875
0.1328125,0.12178482240718667,0.7968749999999999,0.0625,0.140625
0.140625,0.16237976320958225,0.765625,0.046874999999999986,0.18750000000000003
0.125,0.13531646934131852,0.7968750000000001,0.046875000000000014,0.15625
0.1328125,0.013531646934131853,0.859375,0.12499999999999999,0.015625
0.1015625,0.04059494080239556,0.875,0.078125,0.04687500000000001
0.1328125,0.04059494080239556,0.8437500000000001,0.10937499999999999,0.04687500000000001
0.171875,0.10825317547305482,0.765625,0.10937499999999999,0.125
0.1640625,0.06765823467065926,0.7968750000000001,0.12500000000000003,0.078125
0.1484375,0.09472152853892297,0.7968749999999999,0.09374999999999997,0.109375
0.0703125,0.09472152853892297,0.8749999999999999,0.015624999999999997,0.10937500000000001
0.109375,0.10825317547305482,0.828125,0.04687499999999999,0.125
0.09375,0.08118988160479113,0.859375,0.04687500000000001,0.09375000000000001
0.1484375,0.06765823467065926,0.8125,0.109375,0.078125
0.1171875,0.09472152853892297,0.828125,0.0625,0.10937500000000001
0.109375,0.05412658773652741,0.859375,0.078125,0.0625
0.125,0.08118988160479113,0.828125,0.078125,0.09375000000000001
0.453125,0.0,0.546875,0.453125,0.0001
0.46875,0.027063293868263706,0.515625,0.45312500000000006,0.03125
0.4296875,0.06765823467065926,0.53125,0.390625,0.078125
0.390625,0.0,0.609375,0.390625,0.0001
0.4140625,0.013531646934131853,0.578125,0.40625,0.015625
0.453125,0.05412658773652741,0.515625,0.42187499999999994,0.0625
0.4140625,0.04059494080239556,0.5625,0.390625,0.04687500000000001
0.4453125,0.013531646934131853,0.546875,0.43749999999999994,0.015625
0.4296875,0.04059494080239556,0.546875,0.40625,0.04687500000000001
0.3671875,0.1759114101437141,0.53125,0.26562500000000006,0.203125
0.3515625,0.12178482240718667,0.578125,0.28125,0.140625
0.40625,0.13531646934131852,0.515625,0.32812500000000006,0.15625
0.3515625,0.1488481162754504,0.5625,0.265625,0.171875
0.3828125,0.12178482240718667,0.546875,0.3125,0.140625
0.390625,0.16237976320958225,0.515625,0.296875,0.18750000000000003
0.375,0.13531646934131852,0.5468750000000001,0.296875,0.15625
0.265625,0.0,0.734375,0.265625,0.0001
0.2890625,0.013531646934131853,0.7031250000000001,0.28125,0.015625
0.328125,0.0,0.671875,0.32812500000000006,0.0001
0.34375,0.027063293868263706,0.640625,0.32812499999999994,0.03125
0.3046875,0.06765823467065926,0.6562499999999999,0.265625,0.078125
0.3203125,0.013531646934131853,0.671875,0.3125,0.015625
0.328125,0.05412658773652741,0.640625,0.29687499999999994,0.0625
0.2890625,0.04059494080239556,0.6875,0.265625,0.04687500000000001
0.3203125,0.04059494080239556,0.6562499999999999,0.296875,0.04687500000000001
0.421875,0.10825317547305482,0.515625,0.35937500000000006,0.125
0.4140625,0.06765823467065926,0.5468750000000001,0.37499999999999994,0.078125
0.3984375,0.09472152853892297,0.5468749999999999,0.34375,0.109375
0.3203125,0.09472152853892297,0.625,0.265625,0.109375
0.359375,0.10825317547305482,0.578125,0.296875,0.125
0.34375,0.08118988160479113,0.609375,0.296875,0.09375000000000001
0.3828125,0.013531646934131853,0.6093749999999999,0.37499999999999994,0.015625
0.3515625,0.04059494080239556,0.6250000000000001,0.32812500000000006,0.04687500000000001
0.3828125,0.04059494080239556,0.59375,0.359375,0.04687500000000001
0.3671875,0.09472152853892297,0.578125,0.3125,0.109375
0.359375,0.05412658773652741,0.6093749999999999,0.32812499999999994,0.0625
0.3984375,0.06765823467065926,0.5625,0.35937500000000006,0.078125
0.3671875,0.06765823467065926,0.59375,0.32812500000000006,0.078125
0.2421875,0.41948105495808746,0.515625,0.0001,0.484375
0.2421875,0.39241776108982374,0.53125,0.015624999999999997,0.453125
0.2109375,0.36535446722156006,0.578125,0.0001,0.42187500000000006
0.2265625,0.33829117335329634,0.5781250000000001,0.03125000000000002,0.390625
0.28125,0.3518228202874282,0.515625,0.07812500000000001,0.40625
0.2265625,0.36535446722156006,0.5625,0.015624999999999997,0.42187500000000006
0.2578125,0.33829117335329634,0.546875,0.06250000000000001,0.390625
0.265625,0.3788861141556919,0.515625,0.04687499999999997,0.43749999999999994
0.25,0.3518228202874282,0.546875,0.04687500000000001,0.40625
0.1484375,0.2571012917485052,0.7031250000000001,0.0001,0.296875
0.1640625,0.23003799788024148,0.7031249999999999,0.03125000000000001,0.265625
0.21875,0.24356964481437335,0.640625,0.07812500000000001,0.28125
0.1796875,0.3112278794850326,0.640625,0.0001,0.359375
0.1796875,0.28416458561676894,0.6562499999999999,0.015624999999999997,0.32812500000000006
0.1953125,0.23003799788024148,0.671875,0.0625,0.265625
0.203125,0.27063293868263705,0.640625,0.04687500000000001,0.3125
0.1640625,0.2571012917485052,0.6875,0.015624999999999997,0.296875
0.1953125,0.2571012917485052,0.6562500000000001,0.04687500000000001,0.296875
0.34375,0.24356964481437335,0.515625,0.203125,0.28124999999999994
0.3046875,0.28416458561676894,0.53125,0.14062499999999997,0.32812500000000006
0.2890625,0.23003799788024148,0.578125,0.15625,0.265625
0.328125,0.27063293868263705,0.515625,0.17187500000000003,0.3125
0.2890625,0.2571012917485052,0.5625,0.140625,0.296875
0.3203125,0.23003799788024148,0.546875,0.18750000000000003,0.265625
0.3046875,0.2571012917485052,0.5468750000000001,0.15625000000000003,0.296875
0.1953125,0.3112278794850326,0.625,0.015624999999999997,0.359375
0.234375,0.3247595264191645,0.578125,0.04687499999999997,0.37500000000000006
0.21875,0.2976962325509008,0.609375,0.04687500000000001,0.34375
0.2578125,0.23003799788024148,0.609375,0.125,0.265625
0.2265625,0.2571012917485052,0.6250000000000001,0.07812500000000001,0.296875
0.2578125,0.2571012917485052,0.59375,0.109375,0.296875
0.296875,0.3247595264191645,0.515625,0.10937499999999999,0.37500000000000006
0.2890625,0.28416458561676894,0.546875,0.12499999999999997,0.32812500000000006
0.2734375,0.3112278794850326,0.546875,0.09375000000000001,0.359375
0.234375,0.27063293868263705,0.609375,0.07812500000000001,0.3125
0.2734375,0.28416458561676894,0.5625,0.10937499999999999,0.32812500000000006
0.2421875,0.3112278794850326,0.578125,0.0625,0.359375
0.2578125,0.28416458561676894,0.578125,0.09374999999999997,0.32812500000000006
0.2578125,0.013531646934131853,0.7343749999999999,0.25,0.015625
0.2265625,0.04059494080239556,0.7500000000000001,0.203125,0.04687500000000001
0.2578125,0.04059494080239556,0.71875,0.23437500000000003,0.04687500000000001
0.2890625,0.06765823467065926,0.671875,0.25,0.078125
0.2734375,0.09472152853892297,0.671875,0.21875,0.109375
0.1953125,0.09472152853892297,0.7499999999999999,0.14062499999999997,0.109375
0.21875,0.08118988160479113,0.7343749999999999,0.171875,0.09375000000000001
0.2734375,0.06765823467065926,0.6875,0.23437500000000003,0.078125
0.2421875,0.09472152853892297,0.7031249999999999,0.18749999999999997,0.109375
0.234375,0.05412658773652741,0.734375,0.203125,0.0625
0.25,0.08118988160479113,0.7031250000000001,0.203125,0.09375000000000001
0.359375,0.21650635094610965,0.515625,0.23437500000000003,0.25
0.3515625,0.1759114101437141,0.546875,0.25000000000000006,0.203125
0.3359375,0.2029747040119778,0.5468749999999999,0.21874999999999997,0.23437500000000003
0.296875,0.21650635094610965,0.5781250000000001,0.17187500000000003,0.25
0.28125,0.18944305707784595,0.609375,0.17187500000000003,0.21875
0.3203125,0.12178482240718667,0.609375,0.25,0.140625
0.3203125,0.1488481162754504,0.59375,0.23437500000000003,0.171875
0.3046875,0.2029747040119778,0.578125,0.18749999999999997,0.23437500000000003
0.296875,0.16237976320958225,0.609375,0.203125,0.18750000000000003
0.3359375,0.1759114101437141,0.5625,0.23437500000000003,0.203125
0.3046875,0.1759114101437141,0.59375,0.203125,0.203125
0.1328125,0.2029747040119778,0.7499999999999999,0.015624999999999997,0.23437500000000003
0.171875,0.21650635094610965,0.7031250000000001,0.04687500000000001,0.25
0.15625,0.18944305707784595,0.734375,0.04687500000000001,0.21875
0.1640625,0.1488481162754504,0.7499999999999999,0.078125,0.171875
0.1953125,0.1488481162754504,0.7187500000000001,0.10937500000000001,0.171875
0.234375,0.21650635094610965,0.640625,0.10937500000000001,0.25
0.2109375,0.2029747040119778,0.671875,0.09374999999999997,0.23437500000000003
0.171875,0.16237976320958225,0.7343749999999999,0.078125,0.18750000000000003
0.2109375,0.1759114101437141,0.6875,0.109375,0.203125
0.1796875,0.2029747040119778,0.7031250000000001,0.062499999999999986,0.23437500000000003
0.1953125,0.1759114101437141,0.7031250000000001,0.09375000000000003,0.203125
0.3046875,0.12178482240718667,0.625,0.234375,0.140625
0.265625,0.10825317547305482,0.671875,0.203125,0.125
0.28125,0.13531646934131852,0.640625,0.20312500000000003,0.15625
0.2421875,0.2029747040119778,0.640625,0.12499999999999997,0.23437500000000003
0.2734375,0.1759114101437141,0.625,0.171875,0.203125
0.2421875,0.1759114101437141,0.6562500000000001,0.140625,0.203125
0.203125,0.10825317547305482,0.734375,0.140625,0.125
0.2109375,0.1488481162754504,0.7031250000000001,0.125,0.171875
0.2265625,0.12178482240718667,0.7031250000000001,0.15625,0.140625
0.265625,0.16237976320958225,0.6406249999999999,0.171875,0.18750000000000003
0.2265625,0.1488481162754504,0.6875,0.140625,0.171875
0.2578125,0.12178482240718667,0.671875,0.18749999999999997,0.140625
0.2421875,0.1488481162754504,0.6718750000000001,0.15625,0.171875
0.9921875,0.013531646934131853,0.0001,0.984375,0.015625
0.953125,0.0,0.04687500000000001,0.953125,0.0001
0.96875,0.027063293868263706,0.015625000000000003,0.953125,0.03125
0.9609375,0.06765823467065926,0.0001,0.921875,0.078125
0.9296875,0.06765823467065926,0.03125000000000001,0.8906250000000001,0.078125
0.890625,0.0,0.109375,0.890625,0.0001
0.9140625,0.013531646934131853,0.078125,0.90625,0.015625
0.953125,0.05412658773652741,0.015624999999999997,0.921875,0.0625
0.9140625,0.04059494080239556,0.06249999999999999,0.890625,0.04687500000000001
0.9453125,0.013531646934131853,0.04687499999999999,0.9375,0.015625
0.9296875,0.04059494080239556,0.04687499999999999,0.90625,0.04687500000000001
0.8984375,0.1759114101437141,0.0001,0.7968750000000001,0.203125
0.8671875,0.1759114101437141,0.03125000000000002,0.7656250000000001,0.203125
0.8515625,0.12178482240718667,0.078125,0.7812499999999999,0.140625
0.9296875,0.12178482240718667,0.0001,0.859375,0.140625
0.90625,0.13531646934131852,0.01562500000000001,0.8281250000000001,0.15625
0.8515625,0.1488481162754504,0.06249999999999999,0.765625,0.171875
0.8828125,0.12178482240718667,0.04687500000000001,0.8125,0.140625
0.890625,0.16237976320958225,0.015624999999999997,0.7968750000000001,0.18750000000000003
0.875,0.13531646934131852,0.046875000000000014,0.7968750000000001,0.15625
0.765625,0.0,0.234375,0.765625,0.0001
0.7890625,0.013531646934131853,0.20312499999999997,0.78125,0.015625
0.828125,0.0,0.171875,0.828125,0.0001
0.84375,0.027063293868263706,0.140625,0.828125,0.03125
0.8046875,0.06765823467065926,0.15625,0.765625,0.078125
0.8203125,0.013531646934131853,0.171875,0.8125,0.015625
0.828125,0.05412658773652741,0.14062499999999997,0.7968750000000001,0.0625
0.7890625,0.04059494080239556,0.18749999999999997,0.765625,0.04687500000000001
0.8203125,0.04059494080239556,0.15625,0.7968750000000001,0.04687500000000001
0.921875,0.10825317547305482,0.015625000000000003,0.859375,0.125
0.9140625,0.06765823467065926,0.04687500000000001,0.875,0.078125
0.8984375,0.09472152853892297,0.04687499999999999,0.8437499999999999,0.109375
0.8203125,0.09472152853892297,0.12499999999999999,0.765625,0.109375
0.859375,0.10825317547305482,0.07812500000000001,0.7968750000000001,0.125
0.84375,0.08118988160479113,0.10937499999999999,0.7968750000000001,0.09375000000000001
0.8828125,0.013531646934131853,0.109375,0.8749999999999999,0.015625
0.8515625,0.04059494080239556,0.125,0.8281249999999999,0.04687500000000001
0.8828125,0.04059494080239556,0.09375000000000001,0.859375,0.04687500000000001
0.8671875,0.09472152853892297,0.078125,0.8125,0.109375
0.859375,0.05412658773652741,0.10937499999999999,0.828125,0.0625
0.8984375,0.06765823467065926,0.06250000000000001,0.859375,0.078125
0.8671875,0.06765823467065926,0.09375000000000001,0.828125,0.078125
0.7734375,0.39241776108982374,0.0001,0.546875,0.453125
0.7421875,0.39241776108982374,0.03125000000000001,0.515625,0.453125
0.7265625,0.33829117335329634,0.078125,0.53125,0.390625
0.8046875,0.33829117335329634,0.0001,0.609375,0.390625
0.78125,0.3518228202874282,0.01562500000000001,0.578125,0.40625
0.7265625,0.36535446722156006,0.062499999999999986,0.515625,0.42187500000000006
0.7578125,0.33829117335329634,0.04687500000000001,0.5625,0.39062500000000006
0.765625,0.3788861141556919,0.015624999999999997,0.546875,0.4375
0.75,0.3518228202874282,0.04687500000000001,0.546875,0.40625
0.6640625,0.23003799788024148,0.203125,0.53125,0.265625
0.71875,0.24356964481437335,0.14062499999999997,0.578125,0.28124999999999994
0.6796875,0.28416458561676894,0.15625,0.515625,0.32812500000000006
0.6953125,0.23003799788024148,0.171875,0.5625,0.265625
0.703125,0.27063293868263705,0.140625,0.546875,0.3125
0.6640625,0.2571012917485052,0.18750000000000003,0.515625,0.296875
0.6953125,0.2571012917485052,0.15625000000000003,0.5468750000000001,0.296875
0.8671875,0.23003799788024148,0.0001,0.734375,0.265625
0.84375,0.24356964481437335,0.015624999999999997,0.7031249999999999,0.28125
0.8359375,0.28416458561676894,0.0001,0.671875,0.32812500000000006
0.8046875,0.28416458561676894,0.031249999999999976,0.640625,0.32812500000000006
0.7890625,0.23003799788024148,0.07812500000000001,0.6562500000000001,0.265625
0.828125,0.27063293868263705,0.01562500000000001,0.671875,0.3125
0.7890625,0.2571012917485052,0.06250000000000001,0.640625,0.296875
0.8203125,0.23003799788024148,0.04687500000000002,0.6875,0.265625
0.8046875,0.2571012917485052,0.04687500000000001,0.6562500000000001,0.296875
0.6953125,0.3112278794850326,0.125,0.515625,0.359375
0.734375,0.3247595264191645,0.078125,0.546875,0.37500000000000006
0.71875,0.2976962325509008,0.10937500000000001,0.546875,0.34375
0.7578125,0.23003799788024148,0.10937500000000001,0.625,0.265625
0.7265625,0.2571012917485052,0.12500000000000003,0.5781250000000001,0.296875
0.7578125,0.2571012917485052,0.09375000000000003,0.609375,0.296875
0.796875,0.3247595264191645,0.01562499999999998,0.609375,0.37500000000000006
0.7890625,0.28416458561676894,0.046874999999999986,0.625,0.32812500000000006
0.7734375,0.3112278794850326,0.04687500000000001,0.59375,0.359375
0.734375,0.27063293868263705,0.109375,0.578125,0.3125
0.7734375,0.28416458561676894,0.062499999999999986,0.609375,0.32812500000000006
0.7421875,0.3112278794850326,0.07812500000000001,0.5625,0.359375
0.7578125,0.28416458561676894,0.078125,0.59375,0.32812500000000006
0.515625,0.0,0.484375,0.515625,0.0001
0.5390625,0.013531646934131853,0.453125,0.53125,0.015625
0.578125,0.0,0.42187499999999994,0.578125,0.0001
0.59375,0.027063293868263706,0.390625,0.578125,0.03125
0.5546875,0.06765823467065926,0.40625,0.515625,0.078125
0.5703125,0.013531646934131853,0.42187499999999994,0.5625,0.015625
0.578125,0.05412658773652741,0.39062499999999994,0.546875,0.0625
0.5390625,0.04059494080239556,0.4375,0.515625,0.04687500000000001
0.5703125,0.04059494080239556,0.40625,0.546875,0.04687500000000001
0.703125,0.0,0.296875,0.7031250000000001,0.0001
0.71875,0.027063293868263706,0.265625,0.7031250000000001,0.03125
0.6796875,0.06765823467065926,0.28125,0.6406250000000001,0.078125
0.640625,0.0,0.359375,0.640625,0.0001
0.6640625,0.013531646934131853,0.32812499999999994,0.6562499999999999,0.015625
0.703125,0.05412658773652741,0.265625,0.671875,0.0625
0.6640625,0.04059494080239556,0.3125,0.640625,0.04687500000000001
0.6953125,0.013531646934131853,0.296875,0.6875,0.015625
0.6796875,0.04059494080239556,0.296875,0.6562499999999999,0.04687500000000001
0.6171875,0.1759114101437141,0.28125,0.515625,0.203125
0.6015625,0.12178482240718667,0.32812499999999994,0.53125,0.140625
0.65625,0.13531646934131852,0.26562500000000006,0.5781250000000001,0.15625
0.6015625,0.1488481162754504,0.31250000000000006,0.515625,0.171875
0.6328125,0.12178482240718667,0.296875,0.5625,0.140625
0.640625,0.16237976320958225,0.265625,0.546875,0.18750000000000003
0.625,0.13531646934131852,0.296875,0.5468750000000001,0.15625
0.6328125,0.013531646934131853,0.359375,0.625,0.015625
0.6015625,0.04059494080239556,0.37499999999999994,0.578125,0.04687500000000001
0.6328125,0.04059494080239556,0.34375,0.6093749999999999,0.04687500000000001
0.671875,0.10825317547305482,0.265625,0.609375,0.125
0.6640625,0.06765823467065926,0.296875,0.6250000000000001,0.078125
0.6484375,0.09472152853892297,0.296875,0.59375,0.109375
0.5703125,0.09472152853892297,0.37499999999999994,0.515625,0.109375
